DATE,DEPTH,CTDSAL
05/06/1974,100,15.3
05/06/1974,2600,20.9
02/07/1974,1500,20.7
02/07/1974,1200,20.3
02/07/1974,500,15.5
02/07/1974,900,16.1
02/07/1974,1400,20.6
02/07/1974,2000,21.7
02/07/1974,100,15.4
02/07/1974,2600,22.1
02/07/1974,1000,20.3
20/08/1974,800,20.2
20/08/1974,2600,22.4
20/08/1974,1500,21.1
20/08/1974,2000,22.3
20/08/1974,700,18.8
20/08/1974,100,11.4
20/08/1974,500,11.9
20/08/1974,1000,20.7
09/09/1974,100,19.9
09/09/1974,2600,21.5
09/09/1974,1000,20.7
09/09/1974,2000,21.4
09/09/1974,500,20
09/09/1974,1500,20.8
01/10/1974,2000,21.7
01/10/1974,100,18.5
01/10/1974,500,19.7
01/10/1974,1000,20.1
01/10/1974,2600,22
01/10/1974,1500,20.5
06/11/1974,2000,17.1
06/11/1974,1000,16.8
06/11/1974,1500,16.9
06/11/1974,500,16.8
06/11/1974,2600,17.8
06/11/1974,100,16.7
03/12/1974,1000,18
03/12/1974,100,18
03/12/1974,2600,18.8
03/12/1974,1500,18
03/12/1974,500,18
03/12/1974,2000,18
07/01/1975,2000,21.4
07/01/1975,500,20
07/01/1975,2600,21.7
07/01/1975,1000,20
07/01/1975,1500,20.5
07/01/1975,100,20
04/02/1975,1500,20.5
04/02/1975,500,20.2
04/02/1975,2000,21.1
04/02/1975,2600,22
04/02/1975,1000,20.2
04/02/1975,100,20.2
04/03/1975,100,12.3
04/03/1975,2000,19.6
04/03/1975,2600,20.6
04/03/1975,1000,14.4
04/03/1975,1500,17.5
04/03/1975,500,12.9
08/04/1975,1900,12.9
08/04/1975,2100,16.5
08/04/1975,2600,16.8
08/04/1975,1000,12.9
08/04/1975,100,12.9
08/04/1975,1500,12.9
08/04/1975,500,12.9
08/04/1975,1700,12.9
08/04/1975,2000,14
21/05/1975,2200,18.4
21/05/1975,2600,18.9
21/05/1975,2000,16.4
21/05/1975,1500,13.1
21/05/1975,1000,12.9
21/05/1975,100,12.4
21/05/1975,500,12.5
21/05/1975,1700,13.5
11/06/1975,1000,15
11/06/1975,500,13.3
11/06/1975,1200,16.3
11/06/1975,100,13.3
11/06/1975,2000,19.2
11/06/1975,1500,18.2
11/06/1975,900,14.3
11/06/1975,2600,19.5
01/07/1975,2600,19.3
01/07/1975,2000,18.4
01/07/1975,100,13.6
01/07/1975,1900,17.6
01/07/1975,1000,13.6
01/07/1975,1500,16.1
01/07/1975,1200,13.9
01/07/1975,500,13.6
01/07/1975,1700,17.4
04/08/1975,2000,19.7
04/08/1975,100,13.3
04/08/1975,800,14.3
04/08/1975,1000,15.5
04/08/1975,2300,20.7
04/08/1975,500,13.3
04/08/1975,1500,18.8
04/08/1975,1300,18.1
04/08/1975,2600,21.9
02/09/1975,100,14.3
02/09/1975,1300,17.7
02/09/1975,2600,21.2
02/09/1975,1700,20
02/09/1975,1200,16.7
02/09/1975,500,14.5
02/09/1975,1500,18.9
02/09/1975,2000,20.9
02/09/1975,1000,15.6
02/10/1975,2000,22.3
02/10/1975,1500,22
02/10/1975,1000,21.4
02/10/1975,500,21.2
02/10/1975,100,21.1
02/10/1975,2600,22.9
04/11/1975,2600,23.2
04/11/1975,500,19.9
04/11/1975,100,19.9
04/11/1975,2000,22.4
04/11/1975,1000,19.9
04/11/1975,1500,22.3
02/12/1975,1500,19.2
02/12/1975,500,19.2
02/12/1975,1000,19.2
02/12/1975,2600,20.1
02/12/1975,100,19.2
02/12/1975,2000,19.2
02/12/1975,2400,19.9
12/03/1979,100,16.49
12/03/1979,2700,18.44
12/03/1979,1000,16.52
12/03/1979,500,16.49
12/03/1979,1500,17.24
12/03/1979,2000,17.94
04/04/1979,2000,17.56
04/04/1979,2500,19.4
04/04/1979,1500,16.93
04/04/1979,100,16.65
04/04/1979,1000,16.8
04/04/1979,500,16.65
19/04/1979,100,15.15
19/04/1979,2000,16.52
19/04/1979,1500,16.44
19/04/1979,1000,16.44
19/04/1979,500,15.97
19/04/1979,2600,19.36
09/07/1979,1500,20.35
09/07/1979,2000,23.37
09/07/1979,100,15.04
09/07/1979,1000,15.15
09/07/1979,500,15.06
09/07/1979,2600,24.32
15/08/1979,2600,
15/08/1979,500,
15/08/1979,1500,
15/08/1979,100,
