DATE,DEPTH,OXY
17/08/1992,2600,38.9
17/08/1992,2500,36.2
17/08/1992,2000,40.6
17/08/1992,500,132.6
27/08/1992,2500,40.6
27/08/1992,1000,97.8
27/08/1992,2000,30.8
27/08/1992,500,227.3
27/08/1992,1500,46.9
27/08/1992,100,319.3
03/09/1992,1000,97.6
03/09/1992,500,130.4
03/09/1992,2000,67.6
03/09/1992,100,134.5
03/09/1992,1500,68.2
03/09/1992,2500,55.4
09/09/1992,1500,44.2
09/09/1992,2000,29
09/09/1992,1000,88
09/09/1992,2500,25.9
09/09/1992,500,281.4
09/09/1992,100,286.7
09/09/1992,2700,24.6
17/09/1992,2000,15.3
17/09/1992,2500,7.1
17/09/1992,100,274.7
17/09/1992,500,272.7
17/09/1992,1500,173.3
17/09/1992,1000,235.1
24/09/1992,100,251.3
24/09/1992,500,248.3
24/09/1992,1000,187.1
24/09/1992,1500,123
24/09/1992,2000,19.6
24/09/1992,2500,5.3
01/10/1992,2500,0
01/10/1992,100,246.6
01/10/1992,1000,278.6
01/10/1992,500,277.9
01/10/1992,1500,252
01/10/1992,2000,85.9
12/10/1992,1000,317.1
12/10/1992,2700,259
12/10/1992,2500,259
12/10/1992,100,321.6
12/10/1992,2000,304.6
12/10/1992,500,320.7
12/10/1992,1500,317.5
16/11/1992,100,322
16/11/1992,1500,320.7
16/11/1992,2000,229.1
16/11/1992,2500,226
16/11/1992,500,320.7
16/11/1992,1000,318.4
15/12/1992,1500,325.1
15/12/1992,2500,230.9
15/12/1992,2000,264.4
15/12/1992,1000,333.6
15/12/1992,100,332.7
15/12/1992,2700,229.6
15/12/1992,500,333.6
19/01/1993,2700,324.2
19/01/1993,1500,359.5
19/01/1993,100,361.3
19/01/1993,2000,360.4
19/01/1993,500,359.5
19/01/1993,1000,359.1
19/01/1993,2500,263.5
02/02/1993,2500,304.6
02/02/1993,2000,339
02/02/1993,500,370.2
02/02/1993,1000,366.7
02/02/1993,1500,364.9
02/02/1993,100,377.4
10/02/1993,2000,334.1
10/02/1993,2500,308.2
10/02/1993,100,369.3
10/02/1993,1500,357.3
10/02/1993,1000,362.6
10/02/1993,500,368.9
14/02/1993,100,372
14/02/1993,1000,364.9
14/02/1993,500,371.1
14/02/1993,2000,324.7
14/02/1993,2500,289.8
14/02/1993,1500,342.1
14/02/1993,2700,285.8
24/02/1993,1000,378.3
24/02/1993,100,383.2
24/02/1993,2000,358.6
24/02/1993,500,385.4
24/02/1993,1500,371.1
24/02/1993,2500,339.4
04/03/1993,100,387.2
04/03/1993,500,382.7
04/03/1993,1000,351.5
04/03/1993,1500,377.8
04/03/1993,2500,312.6
04/03/1993,2000,361.3
09/03/1993,1000,373.8
09/03/1993,500,385.9
09/03/1993,2000,342.5
09/03/1993,100,389.9
09/03/1993,2500,296.5
09/03/1993,1500,356.8
16/03/1993,2700,274.7
16/03/1993,2000,346.1
16/03/1993,2500,279.6
16/03/1993,100,428.7
16/03/1993,500,430.5
16/03/1993,1500,372.5
16/03/1993,1000,383.2
24/03/1993,1500,358.2
24/03/1993,100,397
24/03/1993,2500,335.8
24/03/1993,500,405.5
24/03/1993,1000,381.8
24/03/1993,2000,346.1
31/03/1993,2500,289
31/03/1993,500,390.3
31/03/1993,1000,386.3
31/03/1993,2000,331.4
31/03/1993,100,390.8
31/03/1993,1500,376
05/04/1993,2000,333.6
05/04/1993,1500,363.5
05/04/1993,1000,374.7
05/04/1993,2500,312.6
05/04/1993,500,391.2
05/04/1993,100,376.9
15/04/1993,1500,365.3
15/04/1993,2700,228.7
15/04/1993,100,371.6
15/04/1993,2500,243.8
15/04/1993,1000,372.5
15/04/1993,2000,360
15/04/1993,500,376
21/04/1993,1000,369.8
21/04/1993,1500,368
21/04/1993,100,371.6
21/04/1993,500,369.3
21/04/1993,2500,301.9
21/04/1993,2000,355.9
17/05/1993,2600,120.1
17/05/1993,1500,344.8
17/05/1993,1000,353.7
17/05/1993,2000,289.8
17/05/1993,2500,140.2
17/05/1993,500,342.1
17/05/1993,100,342.5
14/06/1993,2700,166.6
14/06/1993,500,304.6
14/06/1993,2000,231.8
14/06/1993,100,303.2
14/06/1993,1000,240.7
14/06/1993,2500,196.1
14/06/1993,1500,211.7
13/07/1993,1500,186.7
13/07/1993,2500,111.7
13/07/1993,2700,101.8
13/07/1993,100,300.6
13/07/1993,500,297.4
13/07/1993,2000,154.1
13/07/1993,1000,254.1
23/08/1993,2700,18.3
23/08/1993,2500,32.2
23/08/1993,500,282.3
23/08/1993,1500,172.4
23/08/1993,100,301
23/08/1993,1000,204.5
23/08/1993,2000,88.9
16/09/1993,1000,279.1
16/09/1993,2500,13.4
16/09/1993,2000,265.3
16/09/1993,1500,275.6
16/09/1993,100,283.1
16/09/1993,500,279.1
16/09/1993,2700,8
12/10/1993,2700,8.9
12/10/1993,2000,278.7
12/10/1993,1000,286.7
12/10/1993,2500,21.9
12/10/1993,500,290.7
12/10/1993,1500,284.5
12/10/1993,100,292.5
15/11/1993,500,338.1
15/11/1993,2500,155
15/11/1993,1500,328.7
15/11/1993,2000,320.7
15/11/1993,100,372.5
15/11/1993,2600,155
15/11/1993,1000,334.1
16/12/1993,100,351.9
16/12/1993,500,346.6
16/12/1993,1000,292.5
16/12/1993,2700,293
16/12/1993,2500,297
16/12/1993,1500,293.9
16/12/1993,2000,293.4
25/01/1994,1500,347.7
25/01/1994,2700,267.7
25/01/1994,2500,268.8
25/01/1994,500,361.8
25/01/1994,300,
25/01/1994,100,373.3
25/01/1994,2000,287.7
25/01/1994,1000,350.8
25/01/1994,200,
23/02/1994,2000,390.2
23/02/1994,2600,378.3
23/02/1994,200,
23/02/1994,2500,380.1
23/02/1994,500,385.9
23/02/1994,300,
23/02/1994,1000,381.8
23/02/1994,100,384.7
23/02/1994,1500,379.8
15/03/1994,200,
15/03/1994,2000,378.4
15/03/1994,300,
15/03/1994,100,396.1
15/03/1994,2700,367.1
15/03/1994,1000,396.6
15/03/1994,1500,386.6
15/03/1994,2500,373.4
15/03/1994,500,393.2
18/04/1994,2000,366.2
18/04/1994,200,
18/04/1994,300,
18/04/1994,2500,335.1
18/04/1994,1000,383.2
18/04/1994,1500,375.2
18/04/1994,100,387.1
18/04/1994,2700,329.9
18/04/1994,500,385.6
25/05/1994,2000,262.4
25/05/1994,1500,311.5
25/05/1994,200,
25/05/1994,300,
25/05/1994,2500,181.3
25/05/1994,1000,323.2
25/05/1994,100,330.6
25/05/1994,500,330.9
25/05/1994,2700,182
21/06/1994,1000,250.8
21/06/1994,100,318.3
21/06/1994,1500,203
21/06/1994,300,
21/06/1994,2600,152.5
21/06/1994,200,
21/06/1994,2500,154.6
21/06/1994,500,316.2
21/06/1994,2000,173.9
27/07/1994,300,
27/07/1994,100,284.3
27/07/1994,2000,172.3
27/07/1994,1000,235.1
27/07/1994,200,
27/07/1994,1500,167.7
27/07/1994,2600,18
27/07/1994,500,311.9
27/07/1994,2500,16.4
17/08/1994,1500,94.5
17/08/1994,1000,220.7
17/08/1994,100,293.5
17/08/1994,2500,6.4
17/08/1994,500,290.9
17/08/1994,2600,9.9
17/08/1994,2000,13.2
18/09/1994,100,269.8
18/09/1994,500,253.4
18/09/1994,200,
18/09/1994,1000,232.9
18/09/1994,2500,70
18/09/1994,300,
18/09/1994,2400,77.8
18/09/1994,1500,195.9
18/09/1994,2000,97
20/10/1994,100,278
20/10/1994,1500,140.5
20/10/1994,1000,267
20/10/1994,2000,118.5
20/10/1994,300,
20/10/1994,2500,107.4
20/10/1994,200,
20/10/1994,2700,104.8
20/10/1994,500,276.8
14/11/1994,2600,0
14/11/1994,300,
14/11/1994,2000,309
14/11/1994,2500,6
14/11/1994,100,309.2
14/11/1994,200,
14/11/1994,500,310.3
14/11/1994,1500,311.7
14/11/1994,1000,310.1
12/12/1994,1500,286.6
12/12/1994,2600,245
12/12/1994,100,319.5
12/12/1994,2000,272.8
12/12/1994,500,300.8
12/12/1994,1000,284.3
12/12/1994,2500,259.6
12/12/1994,200,
12/12/1994,300,
18/01/1995,100,353.5
18/01/1995,2600,318.9
18/01/1995,1500,350.7
18/01/1995,1000,352
18/01/1995,300,
18/01/1995,200,
18/01/1995,2000,350.8
18/01/1995,2500,328.5
18/01/1995,500,352.6
06/02/1995,2600,352.5
06/02/1995,1000,365.9
06/02/1995,500,363.5
06/02/1995,200,
06/02/1995,1500,363.5
06/02/1995,2500,364.3
06/02/1995,2000,361.8
06/02/1995,100,364.9
06/02/1995,300,
21/03/1995,300,
21/03/1995,500,412
21/03/1995,2600,380.4
21/03/1995,2500,376.8
21/03/1995,200,
21/03/1995,1500,383.1
21/03/1995,2000,376.7
21/03/1995,1000,402.2
21/03/1995,100,414.7
18/04/1995,300,
18/04/1995,100,369.7
18/04/1995,1000,369.7
18/04/1995,1500,363.7
18/04/1995,200,
18/04/1995,500,368.1
18/04/1995,2600,255.9
18/04/1995,2000,287.1
18/04/1995,2500,275.2
08/05/1995,2500,209.2
08/05/1995,300,
08/05/1995,200,
08/05/1995,1000,344.1
08/05/1995,100,355.6
08/05/1995,2000,309
08/05/1995,2600,208.6
08/05/1995,1500,346.4
08/05/1995,500,346.7
08/06/1995,1000,278.4
08/06/1995,500,331.6
08/06/1995,1500,257.5
08/06/1995,2700,169.8
08/06/1995,100,336
08/06/1995,2000,234.3
08/06/1995,300,
08/06/1995,200,
08/06/1995,2500,175.6
13/07/1995,100,286.8
13/07/1995,2700,97.2
13/07/1995,1500,171
13/07/1995,2000,165.2
13/07/1995,500,282.8
13/07/1995,2500,127
13/07/1995,300,
13/07/1995,200,
13/07/1995,1000,230.2
23/08/1995,100,314
23/08/1995,2500,43.3
23/08/1995,2000,22.7
23/08/1995,1500,65.6
23/08/1995,200,
23/08/1995,2700,43.2
23/08/1995,300,
23/08/1995,500,217.6
23/08/1995,1000,123.5
13/09/1995,2500,15.2
13/09/1995,2000,35.1
13/09/1995,500,279.5
13/09/1995,300,
13/09/1995,2700,12.5
13/09/1995,1000,251.6
13/09/1995,200,
13/09/1995,1500,156.9
13/09/1995,100,277.1
30/10/1995,500,221.8
30/10/1995,1500,189.7
30/10/1995,200,
30/10/1995,100,308.9
30/10/1995,300,
30/10/1995,2000,167.3
30/10/1995,2600,169.7
30/10/1995,2500,159
30/10/1995,1000,221.8
22/11/1995,200,
22/11/1995,2500,230.5
22/11/1995,100,330.6
22/11/1995,1000,312.5
22/11/1995,1500,270
22/11/1995,2700,231.4
22/11/1995,2000,246.4
22/11/1995,300,
22/11/1995,500,327.5
13/12/1995,1500,347
13/12/1995,2000,346.7
13/12/1995,100,358.7
13/12/1995,1000,348.6
13/12/1995,2500,330.4
13/12/1995,2600,330.8
13/12/1995,500,351.5
13/12/1995,300,
13/12/1995,200,
17/01/1996,2000,371.4
17/01/1996,1500,391.5
17/01/1996,2700,216.7
17/01/1996,100,426.4
17/01/1996,500,381.9
17/01/1996,2500,221.7
17/01/1996,1000,391.6
29/02/1996,500,
29/02/1996,100,
29/02/1996,1000,
29/02/1996,2000,
29/02/1996,1500,
06/03/1996,1000,
06/03/1996,1500,
06/03/1996,2000,
06/03/1996,300,
06/03/1996,200,
06/03/1996,500,
06/03/1996,100,
22/03/1996,1000,439.2
22/03/1996,2000,369.7
22/03/1996,100,439.7
22/03/1996,500,439.3
22/03/1996,2100,316.2
22/03/1996,1500,428.6
23/03/1996,200,
27/03/1996,100,433.9
27/03/1996,2000,383.6
27/03/1996,500,432.4
27/03/1996,1500,426.8
27/03/1996,1000,432.5
27/03/1996,200,
28/03/1996,1500,427
28/03/1996,2000,333.9
28/03/1996,100,442.9
28/03/1996,2500,317.6
28/03/1996,1000,439.9
28/03/1996,500,443.5
28/03/1996,2700,303.3
02/04/1996,200,
02/04/1996,1500,439.1
02/04/1996,1000,444.2
02/04/1996,2700,289.7
02/04/1996,500,427.2
02/04/1996,2000,392.8
02/04/1996,100,426.7
02/04/1996,2500,288.7
11/04/1996,2700,242.7
11/04/1996,2000,398.5
11/04/1996,100,430.2
11/04/1996,500,429.9
11/04/1996,1500,450.9
11/04/1996,1000,430.7
11/04/1996,2500,274.5
13/05/1996,2000,232.6
13/05/1996,500,365.5
13/05/1996,100,367.3
13/05/1996,1500,287.6
13/05/1996,2600,226.4
13/05/1996,2500,224.2
13/05/1996,1000,360.1
05/06/1996,1500,253.8
05/06/1996,100,334.4
05/06/1996,2000,226.3
05/06/1996,500,337.6
05/06/1996,1000,324.2
05/06/1996,2600,176.8
05/06/1996,2500,177.2
27/06/1996,1500,203.9
27/06/1996,500,309.6
27/06/1996,200,
27/06/1996,1000,234.4
27/06/1996,2500,171.5
27/06/1996,100,312.9
27/06/1996,2000,206.1
04/07/1996,1000,222.8
04/07/1996,2000,191
04/07/1996,1500,183.1
04/07/1996,100,300.6
04/07/1996,2500,160.4
04/07/1996,500,251.5
04/07/1996,200,
11/07/1996,200,
11/07/1996,2000,137.8
11/07/1996,300,
11/07/1996,100,290.2
11/07/1996,1000,248.7
11/07/1996,500,287.4
11/07/1996,2500,133.9
11/07/1996,1500,201.7
18/07/1996,200,
18/07/1996,1000,291.9
18/07/1996,2500,115.2
18/07/1996,100,291.1
18/07/1996,500,292.6
18/07/1996,1500,233.6
18/07/1996,300,
18/07/1996,2000,174.4
25/07/1996,300,
25/07/1996,200,
25/07/1996,500,286.5
25/07/1996,2500,143.6
25/07/1996,1500,187.3
25/07/1996,100,287.5
25/07/1996,1000,256.6
25/07/1996,2000,147.4
02/08/1996,2000,146.5
02/08/1996,100,273
02/08/1996,200,
02/08/1996,500,243.1
02/08/1996,1000,267.8
02/08/1996,1500,213.7
02/08/1996,2500,88.1
02/08/1996,300,
08/08/1996,500,285.9
08/08/1996,1500,232.6
08/08/1996,2500,63.3
08/08/1996,300,
08/08/1996,2000,148
08/08/1996,100,284.4
08/08/1996,200,
08/08/1996,1000,253.5
15/08/1996,200,
15/08/1996,1000,264.9
15/08/1996,1500,239.7
15/08/1996,2000,236.3
15/08/1996,2500,64.5
15/08/1996,300,
15/08/1996,100,283.8
15/08/1996,500,286.2
21/08/1996,1500,232.2
21/08/1996,200,
21/08/1996,500,298.7
21/08/1996,300,
21/08/1996,1000,266.1
21/08/1996,100,296.1
21/08/1996,1500,35.2
21/08/1996,2000,223.7
29/08/1996,100,
29/08/1996,1500,222.9
29/08/1996,300,
29/08/1996,200,
29/08/1996,2500,93.2
29/08/1996,1000,282.7
29/08/1996,2000,205.9
29/08/1996,500,298.1
12/09/1996,1000,287.4
12/09/1996,2500,51.2
12/09/1996,1500,87
12/09/1996,300,
12/09/1996,2000,75
12/09/1996,200,
12/09/1996,100,288
12/09/1996,500,289.8
19/09/1996,200,
19/09/1996,1500,277.9
19/09/1996,500,290.7
19/09/1996,2500,68.6
19/09/1996,1000,297.2
19/09/1996,300,
19/09/1996,100,288
19/09/1996,2000,281.5
26/09/1996,1500,288.6
26/09/1996,2000,73.4
26/09/1996,200,
26/09/1996,300,
26/09/1996,500,303.2
26/09/1996,1000,291.6
26/09/1996,2500,9.6
26/09/1996,100,301.8
16/10/1996,1000,166.4
16/10/1996,2500,80.8
16/10/1996,300,
16/10/1996,2000,60
16/10/1996,1500,206.1
16/10/1996,100,307.9
16/10/1996,500,223.3
16/10/1996,200,
12/11/1996,200,
12/11/1996,500,278.7
12/11/1996,100,279
12/11/1996,300,
12/11/1996,2000,241.4
12/11/1996,2500,247.6
12/11/1996,1500,237.4
12/11/1996,1000,271.4
10/12/1996,2500,173.9
10/12/1996,2000,232.9
10/12/1996,1500,270
10/12/1996,300,
10/12/1996,500,332
10/12/1996,200,
10/12/1996,1000,312.9
10/12/1996,100,333.1
15/01/1997,2000,351.4
15/01/1997,500,378.6
15/01/1997,200,
15/01/1997,1000,376.6
15/01/1997,300,
15/01/1997,1500,368
15/01/1997,100,383
15/01/1997,2500,330.8
11/02/1997,1000,358.5
11/02/1997,1500,359.8
11/02/1997,2000,357.2
11/02/1997,100,362.5
11/02/1997,300,
11/02/1997,500,361.4
11/02/1997,2500,287.8
11/02/1997,200,
18/02/1997,2500,329.6
18/02/1997,500,361.2
18/02/1997,200,
18/02/1997,1500,329.8
18/02/1997,2000,329.5
18/02/1997,100,369.3
18/02/1997,1000,337.3
18/02/1997,300,
25/02/1997,2000,333.2
25/02/1997,100,349
25/02/1997,500,348.5
25/02/1997,1000,348.8
25/02/1997,200,
25/02/1997,300,
25/02/1997,2500,331.6
25/02/1997,1500,346
04/03/1997,1000,367.8
04/03/1997,100,381.1
04/03/1997,1500,350.4
04/03/1997,2500,326.2
04/03/1997,2000,332.3
04/03/1997,200,
04/03/1997,300,
04/03/1997,500,381.7
11/03/1997,100,431.3
11/03/1997,200,
11/03/1997,2000,327.1
11/03/1997,1000,396.3
11/03/1997,1500,341.5
11/03/1997,500,433.2
11/03/1997,2500,297.9
11/03/1997,300,
17/03/1997,100,391.6
17/03/1997,300,
17/03/1997,500,392.3
17/03/1997,2500,292
17/03/1997,2000,308.2
17/03/1997,1500,351.4
17/03/1997,1000,391.2
17/03/1997,200,
24/03/1997,500,362.4
24/03/1997,1500,337.3
24/03/1997,1000,361.9
24/03/1997,2500,244.2
24/03/1997,2000,257.7
24/03/1997,300,
24/03/1997,200,
24/03/1997,100,363.9
04/04/1997,2000,
04/04/1997,1500,338.7
04/04/1997,300,
04/04/1997,500,363.2
04/04/1997,2500,246
04/04/1997,1000,
04/04/1997,200,
04/04/1997,100,
14/04/1997,100,351.1
14/04/1997,2500,250.2
14/04/1997,1000,351.9
14/04/1997,1500,339.9
14/04/1997,500,351.8
14/04/1997,2000,263.8
15/04/1997,1500,
15/04/1997,2500,
15/04/1997,100,
15/04/1997,1000,
15/04/1997,300,
15/04/1997,200,
15/04/1997,2000,
15/04/1997,500,
17/04/1997,2500,
17/04/1997,1000,
17/04/1997,2000,
17/04/1997,1500,
17/04/1997,300,
17/04/1997,200,
17/04/1997,500,
17/04/1997,100,
18/04/1997,300,
18/04/1997,100,
18/04/1997,1500,
18/04/1997,2000,
18/04/1997,500,
18/04/1997,2500,
18/04/1997,1000,
18/04/1997,200,
30/04/1997,100,
30/04/1997,1500,321.6
30/04/1997,200,
30/04/1997,2000,284.2
30/04/1997,500,345
30/04/1997,1000,345.1
30/04/1997,300,
30/04/1997,2500,231.6
06/05/1997,1000,327.7
06/05/1997,500,334.9
06/05/1997,2500,207.9
06/05/1997,1500,295.9
06/05/1997,200,
06/05/1997,2000,254.6
06/05/1997,100,336.1
06/05/1997,300,
30/05/1997,2500,233.2
30/05/1997,1500,330.5
30/05/1997,1000,334.3
30/05/1997,2000,318.2
30/05/1997,100,335
30/05/1997,500,336.7
05/06/1997,500,336.1
05/06/1997,2000,293.9
05/06/1997,2500,216
05/06/1997,300,
05/06/1997,200,
05/06/1997,100,322.6
05/06/1997,1000,347
05/06/1997,1500,316.6
18/06/1997,2500,141.7
18/06/1997,1000,301.7
18/06/1997,1500,309.9
18/06/1997,200,
18/06/1997,500,300.9
18/06/1997,300,
18/06/1997,100,301.1
18/06/1997,2000,244.6
02/07/1997,1000,282.2
02/07/1997,300,
02/07/1997,1500,239.5
02/07/1997,100,306.1
02/07/1997,2000,175.1
02/07/1997,500,305.7
02/07/1997,2500,139.2
02/07/1997,200,
09/07/1997,300,
09/07/1997,200,
09/07/1997,2500,105.9
09/07/1997,500,287
09/07/1997,2000,170.2
09/07/1997,1500,285.1
09/07/1997,100,288.2
09/07/1997,1000,268.8
15/07/1997,200,
15/07/1997,1000,230.3
15/07/1997,2500,141.7
15/07/1997,2000,95.4
15/07/1997,300,
15/07/1997,500,286.1
15/07/1997,1500,181.8
15/07/1997,100,291.9
23/07/1997,2000,127.2
23/07/1997,2500,100
23/07/1997,1500,263
23/07/1997,500,288.9
23/07/1997,300,
23/07/1997,200,
23/07/1997,1000,286.5
23/07/1997,100,292.3
30/07/1997,2000,72.6
30/07/1997,1500,221.9
30/07/1997,200,
30/07/1997,500,280.4
30/07/1997,1000,268.4
30/07/1997,100,279.3
30/07/1997,300,
30/07/1997,2000,142.7
05/08/1997,1000,284.7
05/08/1997,300,
05/08/1997,100,280.6
05/08/1997,2000,105.1
05/08/1997,500,282.2
05/08/1997,200,
05/08/1997,1500,199.2
05/08/1997,2500,44.7
12/08/1997,100,274.3
12/08/1997,1000,210.1
12/08/1997,2500,29.8
12/08/1997,500,267.7
12/08/1997,200,
12/08/1997,2000,104.7
12/08/1997,1500,131.2
12/08/1997,300,
18/08/1997,1000,
18/08/1997,2000,
18/08/1997,1500,
18/08/1997,2500,15.1
18/08/1997,300,
18/08/1997,200,
18/08/1997,100,265.6
18/08/1997,500,
25/08/1997,100,278.6
25/08/1997,500,281.5
25/08/1997,1000,173.8
25/08/1997,2500,20.4
25/08/1997,1500,142.5
25/08/1997,200,
25/08/1997,300,
25/08/1997,2000,89.6
01/09/1997,500,206.6
01/09/1997,300,
01/09/1997,1500,100.1
01/09/1997,2500,29.6
01/09/1997,100,285.8
01/09/1997,200,
01/09/1997,2000,43.5
01/09/1997,1000,148.7
08/09/1997,500,194.7
08/09/1997,2000,60.6
08/09/1997,200,
08/09/1997,1500,46.1
08/09/1997,1500,57.7
08/09/1997,100,229.5
08/09/1997,1000,81.3
08/09/1997,300,
18/09/1997,500,232.1
18/09/1997,200,
18/09/1997,100,276
18/09/1997,1000,183.1
18/09/1997,2500,
18/09/1997,1500,205.3
18/09/1997,300,
18/09/1997,2000,179.3
25/09/1997,2400,85.7
25/09/1997,1400,167.2
25/09/1997,900,184.8
25/09/1997,400,306.3
25/09/1997,300,
25/09/1997,100,306.7
25/09/1997,200,
25/09/1997,1900,138.6
22/10/1997,2500,111.6
22/10/1997,1500,261
22/10/1997,200,
22/10/1997,100,300.8
22/10/1997,300,
22/10/1997,1000,296.2
22/10/1997,2000,235.5
22/10/1997,500,297
13/11/1997,500,305.4
13/11/1997,200,
13/11/1997,2000,224.2
13/11/1997,1000,281.4
13/11/1997,300,
13/11/1997,1500,238.8
13/11/1997,2500,133.1
13/11/1997,100,308.5
10/12/1997,200,
10/12/1997,1000,322.2
10/12/1997,2000,299.3
10/12/1997,1500,315.8
10/12/1997,100,338.3
10/12/1997,300,
10/12/1997,2500,268.5
10/12/1997,500,336
14/01/1998,2000,289.1
14/01/1998,100,361.6
14/01/1998,1500,296.2
14/01/1998,1000,311
14/01/1998,2500,287.2
14/01/1998,500,360
14/01/1998,200,
14/01/1998,300,
12/02/1998,100,351.6
12/02/1998,2500,233
12/02/1998,2000,256.7
12/02/1998,1500,297.3
12/02/1998,300,
12/02/1998,200,
12/02/1998,500,352.4
12/02/1998,1000,319.5
25/02/1998,2500,293
25/02/1998,1000,313.4
25/02/1998,100,388.9
25/02/1998,2000,294
25/02/1998,500,389.8
25/02/1998,200,
25/02/1998,1500,296.7
25/02/1998,300,
11/03/1998,2500,361.3
11/03/1998,200,
11/03/1998,2000,353.5
11/03/1998,300,
11/03/1998,1000,386.5
11/03/1998,1500,388.4
11/03/1998,500,388.9
11/03/1998,100,387
26/03/1998,200,
26/03/1998,1000,370.5
26/03/1998,500,380.4
26/03/1998,100,382.4
26/03/1998,2500,300.3
26/03/1998,300,
26/03/1998,1500,349.2
26/03/1998,2000,330.3
01/04/1998,2000,330.1
01/04/1998,100,391.5
01/04/1998,2500,206.5
01/04/1998,500,396.5
01/04/1998,1000,375.1
01/04/1998,1500,361.1
01/04/1998,200,
01/04/1998,300,
22/04/1998,300,
22/04/1998,2000,258.4
22/04/1998,1000,343.9
22/04/1998,200,
22/04/1998,2500,154.2
22/04/1998,100,366.9
22/04/1998,1500,309.5
22/04/1998,500,354
11/05/1998,100,355.9
11/05/1998,200,
11/05/1998,1400,250.1
11/05/1998,400,341.8
11/05/1998,900,337.7
11/05/1998,300,
11/05/1998,2400,166.3
11/05/1998,1900,180.9
10/06/1998,300,
10/06/1998,2500,78.4
10/06/1998,1000,266.2
10/06/1998,1500,218.8
10/06/1998,100,300.4
10/06/1998,2000,149.5
10/06/1998,500,300.8
10/06/1998,200,
25/06/1998,2000,102.9
25/06/1998,100,322.4
25/06/1998,500,304.2
25/06/1998,1000,217.6
25/06/1998,300,
25/06/1998,2500,105
25/06/1998,1500,176.1
25/06/1998,200,
02/07/1998,200,
02/07/1998,500,296.4
02/07/1998,2500,66.7
02/07/1998,300,
02/07/1998,100,295
02/07/1998,1000,286.7
02/07/1998,1500,239
02/07/1998,2000,133
08/07/1998,2500,58.2
08/07/1998,100,295
08/07/1998,300,
08/07/1998,500,293.9
08/07/1998,2000,156.9
08/07/1998,1000,294
08/07/1998,1500,214.1
08/07/1998,200,
15/07/1998,100,263.1
15/07/1998,300,
15/07/1998,200,
15/07/1998,500,229.6
15/07/1998,1500,164.5
15/07/1998,2000,119.3
15/07/1998,1000,226.3
15/07/1998,2500,87.8
22/07/1998,200,
22/07/1998,300,
22/07/1998,2500,74.2
22/07/1998,500,276.3
22/07/1998,1500,227
22/07/1998,100,283
22/07/1998,1000,248.9
22/07/1998,2000,158.6
29/07/1998,1000,284.7
29/07/1998,300,
29/07/1998,2500,61.7
29/07/1998,200,
29/07/1998,2000,105
29/07/1998,100,290.4
29/07/1998,500,292.5
29/07/1998,1500,233.5
11/08/1998,1000,284
11/08/1998,100,288.6
11/08/1998,500,292.9
11/08/1998,200,
11/08/1998,2500,25.6
11/08/1998,300,
11/08/1998,1500,197
11/08/1998,2000,92.1
19/08/1998,1500,242.6
19/08/1998,200,
19/08/1998,2000,103.1
19/08/1998,300,
19/08/1998,2500,21.1
19/08/1998,500,282.1
19/08/1998,1000,282.3
19/08/1998,100,282.2
26/08/1998,1000,
26/08/1998,1500,
26/08/1998,2500,
26/08/1998,200,
26/08/1998,2000,
26/08/1998,500,
26/08/1998,300,
26/08/1998,100,21.1
01/09/1998,2000,78
01/09/1998,1500,194.7
01/09/1998,500,260.9
01/09/1998,1000,249.1
01/09/1998,100,297.9
08/09/1998,200,
08/09/1998,500,291.7
08/09/1998,1900,62.2
08/09/1998,300,
08/09/1998,100,292.5
08/09/1998,2400,7.9
08/09/1998,1400,253.9
08/09/1998,900,259
16/09/1998,200,
16/09/1998,2000,209.7
16/09/1998,1500,255
16/09/1998,500,282.1
16/09/1998,2500,3.9
16/09/1998,1000,278.3
16/09/1998,300,
16/09/1998,100,290.5
21/09/1998,2000,178.7
21/09/1998,100,315.3
21/09/1998,300,
21/09/1998,1500,273.9
21/09/1998,500,311.6
21/09/1998,200,
21/09/1998,1000,288.1
21/09/1998,2500,3.8
15/10/1998,2500,290.4
15/10/1998,100,296.4
15/10/1998,2000,295.8
15/10/1998,509,300.6
15/10/1998,300,
15/10/1998,1000,299.1
15/10/1998,1500,297.1
15/10/1998,200,
03/11/1998,1510,261.7
03/11/1998,200,
03/11/1998,110,322.2
03/11/1998,2500,215.5
03/11/1998,300,
03/11/1998,2000,222.2
03/11/1998,509,323.1
03/11/1998,1010,320
08/12/1998,300,
08/12/1998,1000,378.3
08/12/1998,2500,159
08/12/1998,2000,318.7
08/12/1998,200,
08/12/1998,500,378.4
08/12/1998,1500,367.5
08/12/1998,100,380.2
26/01/1999,2000,325.9
26/01/1999,1500,336.2
26/01/1999,2500,276
26/01/1999,500,364.4
26/01/1999,100,363.6
26/01/1999,1000,345.1
12/02/1999,1500,367.1
12/02/1999,2500,322.7
12/02/1999,1000,372.3
12/02/1999,2000,346.4
12/02/1999,500,374
12/02/1999,100,375.7
25/03/1999,100,420
25/03/1999,1000,424.8
25/03/1999,500,421.3
25/03/1999,2500,258.5
25/03/1999,2000,412.2
25/03/1999,1500,417.6
27/04/1999,500,355.3
27/04/1999,2500,190.8
27/04/1999,1000,364.7
27/04/1999,2000,242.4
27/04/1999,100,355.2
27/04/1999,1500,309.2
25/05/1999,2000,284
25/05/1999,500,333.6
